X,Y,z,Date,Location,Violation,Owed,Amount,Unnamed: 8,Unnamed: 9,Unnamed: 10
-8475405.055,5318302.88993713,24523169,2024-08-08 15:05:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.135859,43.04158,102464
-8475405.055,5318302.88993713,24523170,2024-08-08 15:06:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.135859,43.04158,102467
-8475332.363,5318292.83726392,24523171,2024-08-08 15:09:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.135206,43.041514,102470
-8475332.363,5318292.83726392,24523172,2024-08-08 15:09:00+00:00,100 marshall st,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,25,-76.135206,43.041514,102473
,,405981D,2024-08-09 09:46:00+00:00,800 university ave,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Collections,100,,,109809
-8475044.825,5318484.44916919,24511991,2024-08-09 10:10:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132623,43.042772,102500
-8475074.547,5318434.48956563,24511992,2024-08-09 10:11:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.13289,43.042444,102497
-8475090.076,5318437.53587528,24592373,2024-08-09 10:11:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.1330295,43.042464,102512
-8475090.076,5318437.53587528,24511993,2024-08-09 10:12:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,102518
-8475090.076,5318437.53587528,24592374,2024-08-09 10:12:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,102521
-8475090.076,5318437.53587528,24511994,2024-08-09 10:13:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,102527
-8475090.076,5318437.53587528,24592375,2024-08-09 10:13:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,102530
-8475090.076,5318437.53587528,24511995,2024-08-09 10:15:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,102533
-8475090.076,5318437.53587528,24592376,2024-08-09 10:15:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,102715
-8475278.93,5318236.02463224,422727D,2024-08-09 13:33:00+00:00,804 university ave,HANDICAP PARKING-OFF STREET VTL1203C4,Collections,100,-76.134726,43.041141,109812
,,422728D,2024-08-09 13:41:00+00:00,800 university ave,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,,,109815
-8474659.882,5318297.10203305,24592377,2024-08-12 09:59:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.129165,43.041542,102709
-8474659.882,5318297.10203305,24592378,2024-08-12 09:59:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Collections,60,-76.129165,43.041542,102712
-8474659.882,5318297.10203305,24592379,2024-08-12 10:01:00+00:00,400 marshall st,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,25,-76.129165,43.041542,102718
-8474659.882,5318297.10203305,24592380,2024-08-12 10:01:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.129165,43.041542,102721
-8474659.882,5318297.10203305,24592381,2024-08-12 10:01:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.129165,43.041542,102727
-8474708.195,5318304.71769706,24592382,2024-08-12 10:03:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.129599,43.041592,102730
-8474708.195,5318304.71769706,24592383,2024-08-12 10:03:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.129599,43.041592,102733
-8474734.689,5318302.2806839,24592384,2024-08-12 10:05:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.129837,43.041576,102736
-8474734.689,5318302.2806839,24592385,2024-08-12 10:05:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.129837,43.041576,102745
-8474734.689,5318302.2806839,24592386,2024-08-12 10:06:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Adjudication Dismissed,0,-76.129837,43.041576,102795
-8474734.689,5318302.2806839,24592387,2024-08-12 10:06:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Dismissed,0,-76.129837,43.041576,102807
,,343762D,2024-08-12 12:30:00+00:00,800 university ave,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,,,109821
-8475090.076,5318437.53587528,24592388,2024-08-12 13:49:00+00:00,200 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.1330295,43.042464,103104
-8475090.076,5318437.53587528,24592389,2024-08-12 13:50:00+00:00,200 walnut pl,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,25,-76.1330295,43.042464,103109
-8475090.076,5318437.53587528,24592390,2024-08-12 13:51:00+00:00,200 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1330295,43.042464,103114
-8475090.076,5318437.53587528,24592391,2024-08-12 13:52:00+00:00,200 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1330295,43.042464,103117
-8475090.076,5318437.53587528,24592392,2024-08-12 13:54:00+00:00,200 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.1330295,43.042464,103126
-8474720.217,5318299.84367138,24592393,2024-08-12 14:00:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.129707,43.04156,103170
-8474720.217,5318299.84367138,24592394,2024-08-12 14:00:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.129707,43.04156,103176
-8474759.847,5318296.64509341,24592395,2024-08-12 14:01:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.130063,43.041539,103178
-8474759.847,5318296.64509341,24592396,2024-08-12 14:01:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.130063,43.041539,103180
-8475442.57,5318299.23441835,24545556,2024-08-12 14:05:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.136196,43.041556,103204
-8475442.57,5318299.23441835,24545557,2024-08-12 14:06:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.136196,43.041556,103207
-8475442.57,5318299.23441835,24545558,2024-08-12 14:08:00+00:00,100 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,25,-76.136196,43.041556,103212
-8474992.505,5318797.15970723,24592397,2024-08-12 14:08:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.132153,43.044825,103220
-8475442.57,5318299.23441835,24545559,2024-08-12 14:08:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.136196,43.041556,103226
-8474992.505,5318797.15970723,24592398,2024-08-12 14:09:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.132153,43.044825,103223
-8475442.57,5318299.23441835,24545560,2024-08-12 14:09:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.136196,43.041556,103229
-8474996.958,5318772.02671514,24592399,2024-08-12 14:10:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132193,43.04466,103232
-8474996.846,5318730.29086551,24592400,2024-08-12 14:11:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132192,43.044386,103241
-8475435.0,5318299.84367138,24545561,2024-08-12 14:11:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Void Approved,0,-76.136128,43.04156,103244
-8475435.0,5318299.84367138,24545562,2024-08-12 14:12:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.136128,43.04156,103250
-8475426.762,5318301.36680413,24545563,2024-08-12 14:15:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.136054,43.04157,103253
-8475360.861,5318298.92979185,24545564,2024-08-12 14:16:00+00:00,100 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,10,-76.135462,43.041554,103262
-8475342.493,5318304.41307038,24545565,2024-08-12 14:17:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.135297,43.04159,103265
-8475342.493,5318304.41307038,24545566,2024-08-12 14:19:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Collections,25,-76.135297,43.04159,103277
-8475342.493,5318304.41307038,24545567,2024-08-12 14:22:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.135297,43.04159,103282
-8475337.818,5318299.0821051,24545568,2024-08-12 14:24:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.135255,43.041555,103294
-8475330.916,5318298.62516536,24545569,2024-08-12 14:25:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Dismissed,0,-76.135193,43.041552,103300
-8475330.916,5318298.62516536,24545570,2024-08-12 14:27:00+00:00,100 marshall st,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,-76.135193,43.041552,103306
-8475359.971,5318320.86292527,24545571,2024-08-12 14:29:00+00:00,100 marshall st,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,25,-76.135454,43.041698,103309
-8475375.778,5318310.96254617,24545572,2024-08-12 14:31:00+00:00,100 marshall st,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,60,-76.135596,43.041633,103316
-8475375.778,5318310.96254617,24545573,2024-08-12 14:32:00+00:00,100 marshall st,PARKED IN LOADING ZONE/ALL CO15-329,Void Approved,0,-76.135596,43.041633,103319
-8475459.045,5318310.20097898,24545574,2024-08-12 14:36:00+00:00,100 marshall st,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,-76.136344,43.041628,103325
-8475066.087,5318533.9520886,24592401,2024-08-13 10:28:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132814,43.043097,103722
-8475066.087,5318533.9520886,24592402,2024-08-13 10:29:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132814,43.043097,103725
-8475066.087,5318533.9520886,24592403,2024-08-13 10:30:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.132814,43.043097,103731
-8475066.087,5318533.9520886,24592404,2024-08-13 10:31:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132814,43.043097,103975
-8475090.076,5318437.53587528,24592405,2024-08-13 14:04:00+00:00,200 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudicate 30 days Pay or Appeal,25,-76.1330295,43.042464,104027
-8475090.076,5318437.53587528,24592406,2024-08-13 14:04:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Adjudication Partial ,0,-76.1330295,43.042464,104030
-8475090.076,5318437.53587528,24592407,2024-08-13 14:05:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,104032
-8475090.076,5318437.53587528,24592408,2024-08-13 14:06:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,104035
-8474734.8,5317697.92104271,24512085,2024-08-13 14:15:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.129838,43.037608,104050
-8474735.914,5317704.92700415,24512086,2024-08-13 14:16:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.129848,43.037654,104053
-8474735.914,5317704.92700415,24512087,2024-08-13 14:17:00+00:00,700 comstock ave,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,25,-76.129848,43.037654,104056
-8474735.914,5317704.92700415,24512088,2024-08-13 14:17:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.129848,43.037654,104059
-8475395.259,5318304.56538372,24592409,2024-08-13 14:17:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.135771,43.041591,104062
-8474735.246,5317712.3898819,24512089,2024-08-13 14:18:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.129842,43.037703,104068
-8475273.921,5318432.05251863,24592410,2024-08-13 14:23:00+00:00,700 university ave,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,-76.134681,43.042428,104077
-8475346.056,5318320.71061167,24592411,2024-08-13 14:46:00+00:00,100 marshall st,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,25,-76.135329,43.041697,104124
-8475107.108,5318278.51983894,24592420,2024-08-14 10:21:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.1331825,43.04142,104373
-8475107.108,5318278.51983894,24592421,2024-08-14 10:22:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,104382
-8475107.108,5318278.51983894,24592422,2024-08-14 10:23:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,104385
-8475107.108,5318278.51983894,24592423,2024-08-14 10:24:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,104397
-8475107.108,5318278.51983894,24592424,2024-08-14 10:26:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.1331825,43.04142,104414
,,343763D,2024-08-15 09:40:00+00:00,800 university ave,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,,,109827
-8475030.966,5318551.3162517,434364D,2024-08-15 09:45:00+00:00,700 walnut ave,NO STOPPING ANY TIME CO15-316 (A)14,Collections,25,-76.1324985,43.043211,109833
-8475293.847,5318309.13478502,24560118,2024-08-15 10:34:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.13486,43.041621,104936
-8475427.319,5318318.57822147,24560119,2024-08-15 10:43:00+00:00,100 marshall st,NONE/ONE LICENSE PLATE/ALL VTL402-1,Void Approved,0,-76.136059,43.041683,104951
-8475427.319,5318318.57822147,24560120,2024-08-15 10:43:00+00:00,100 marshall st,NO PERMIT/ALL TIMES CO15-365,Void Approved,0,-76.136059,43.041683,104957
-8475427.319,5318318.57822147,24560121,2024-08-15 10:43:00+00:00,100 marshall st,PRKD 12 IN FROM CURB/ALL CO15-301,Void Approved,0,-76.136059,43.041683,104960
-8475458.822,5318312.33336727,24560137,2024-08-15 11:44:00+00:00,100 marshall st,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,-76.136342,43.041642,102032
-8475454.703,5318306.85008409,24560138,2024-08-15 11:46:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.136305,43.041606,102035
-8475454.703,5318306.85008409,24560139,2024-08-15 11:50:00+00:00,100 marshall st,NONE/ONE LICENSE PLATE/ALL VTL402-1,Collections,25,-76.136305,43.041606,102038
-8475454.703,5318306.85008409,24560140,2024-08-15 11:50:00+00:00,100 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Collections,25,-76.136305,43.041606,102041
-8475448.358,5318303.65150372,24560141,2024-08-15 11:52:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.136248,43.041585,102046
-8475387.021,5318302.2806839,24560142,2024-08-15 11:58:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.135697,43.041576,102049
-8474989.388,5318732.11870903,24592457,2024-08-15 14:07:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132125,43.044398,102138
-8474989.388,5318747.35075232,24592458,2024-08-15 14:08:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132125,43.044498,102153
-8474992.95,5318736.0790379,24592459,2024-08-15 14:09:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.132157,43.044424,102156
-8474992.95,5318736.0790379,24592460,2024-08-15 14:10:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132157,43.044424,102159
-8474978.924,5318820.312584,24592461,2024-08-15 14:11:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.132031,43.044977,102165
-8475060.076,5318575.83937909,24592462,2024-08-15 14:22:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.13276,43.043372,102226
-8475060.076,5318575.83937909,24592463,2024-08-15 14:23:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.13276,43.043372,102192
-8475060.076,5318575.83937909,24592464,2024-08-15 14:24:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.13276,43.043372,102195
-8475061.3,5318568.98508234,24592465,2024-08-15 14:24:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132771,43.043327,102203
-8475061.3,5318568.98508234,24592466,2024-08-15 14:25:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132771,43.043327,102208
-8474674.799,5317972.07127838,24512133,2024-08-16 10:30:00+00:00,400 university pl,NO STOPPING ANY TIME CO15-316 (A)14,Collections,25,-76.129299,43.039408,102486
-8475278.93,5318298.92979185,24560162,2024-08-16 10:47:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.134726,43.041554,102519
-8475368.765,5318299.23441835,24560163,2024-08-16 10:55:00+00:00,100 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,25,-76.135533,43.041556,102525
-8475107.108,5318278.51983894,24592470,2024-08-16 13:52:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,102702
-8475107.108,5318278.51983894,24592471,2024-08-16 13:53:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,102705
-8475107.108,5318278.51983894,24592472,2024-08-16 13:54:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,102717
-8475107.108,5318278.51983894,24592473,2024-08-16 13:55:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,102726
-8474987.718,5318844.83641735,24592474,2024-08-19 10:05:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.13211,43.045138,102948
-8474987.718,5318844.83641735,24592475,2024-08-19 10:05:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.13211,43.045138,102954
-8474990.167,5318811.02096209,24592476,2024-08-19 10:06:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.132132,43.044916,102960
-8474990.167,5318811.02096209,24592477,2024-08-19 10:06:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Collections,60,-76.132132,43.044916,102963
-8474985.158,5318793.19935247,24592478,2024-08-19 10:08:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132087,43.044799,102966
-8474985.158,5318793.19935247,24592479,2024-08-19 10:08:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132087,43.044799,102969
-8474985.158,5318793.19935247,24592480,2024-08-19 10:08:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132087,43.044799,102972
-8474985.158,5318793.19935247,24592481,2024-08-19 10:08:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132087,43.044799,102974
-8474977.143,5318755.27142465,24592482,2024-08-19 10:09:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132015,43.04455,102976
-8474977.143,5318755.27142465,24592483,2024-08-19 10:09:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132015,43.04455,102979
-8474983.711,5318737.60224175,24592484,2024-08-19 10:10:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132074,43.044434,102982
-8474983.711,5318737.60224175,24592485,2024-08-19 10:10:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132074,43.044434,102985
-8474974.916,5318735.31743606,24592486,2024-08-19 10:11:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.131995,43.044419,102988
-8474974.916,5318735.31743606,24592487,2024-08-19 10:11:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.131995,43.044419,102991
-8474981.93,5318742.62881625,24592488,2024-08-19 10:12:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.132058,43.044467,102994
-8474981.93,5318742.62881625,24592489,2024-08-19 10:12:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Collections,60,-76.132058,43.044467,102997
-8474985.714,5318761.36425408,24592490,2024-08-19 10:13:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132092,43.04459,103026
-8474985.714,5318761.36425408,24592491,2024-08-19 10:13:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132092,43.04459,103029
-8474623.147,5318303.65150372,24592498,2024-08-19 10:32:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.128835,43.041585,103061
-8474623.147,5318303.65150372,24592499,2024-08-19 10:32:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.128835,43.041585,103064
-8474623.147,5318303.65150372,24592500,2024-08-19 10:33:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.128835,43.041585,103067
-8474623.147,5318303.65150372,24592501,2024-08-19 10:33:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.128835,43.041585,103070
-8474669.344,5318296.94971984,24592502,2024-08-19 10:34:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.12925,43.041541,103073
